id_original,name,id
16209,Odessa Filmworks,3161
45379,,
18248,Columbia Pictures,5
18248,Franchise Pictures,1403
8441,Conspiração Filmes,2429
8441,Estúdios Mega,2430
8441,MegaColor,2431
8441,Quanta Centro de Produções Cinematográficas,2432
12720,Omega Project,1195
21041,Sonet Film,1929
21041,Blind Spot Pictures Oy,7330
21041,Film Väst,74636
5552,Sofica Valor 6,844
5552,RF2K Productions,1169
5552,TF1 Films Production,3823
5552,Medusa Film,6246
5552,TPS Star,6586
5552,CiBy 2000,7832
5552,Cofimage 13,21631
5552,Natexis Banques Populaires Images 2,22366
5552,Force Majeure Productions,23872
8325,StudioCanal,694
8325,Wild Bunch,856
8325,Langley Productions,2435
8325,Canal+,5358
8325,Marshak / Zachary,45826
10077,Epsilon Motion Pictures,1171
10077,Franchise Pictures,1403
10077,Baldwin Entertainment Group,2234
10077,Dante Entertainment,2755
10077,Crusader Entertainment,2978
10077,ETIC Films,2979
10077,Forge,2980
10077,QI Quality International GmbH Co. KG,2981
10077,Signature Pictures,2982
10077,ApolloMedia Distribution,16850
10077,Coco,87847
10077,Film 111,87848
10077,Jericho Productions Ltd.,87849
10077,MFF (Sound of Thunder),87850
10077,Matrix Film Finance,87851
10077,Scenario Lane Productions,87852
11430,Walt Disney Pictures,2
11430,Walt Disney Animation Australia,3476
11430,DisneyToon Studios,5391
31076,,
28730,,
40432,Boca Boca Producciones S.L,30422
26955,UniKorea Pictures,6596
26955,Dream Venture Capital,11833
26955,East Film Company,94847
23986,,
4326,Boje Buck Produktion,230
16132,IdtV Film & Video Productions,3142
36730,Panorama Films,5561
36730,HBO Films,7429
55496,Kinotar,18405
30806,,
20164,Solar Films inc.,6339
38970,Fandango,2441
38970,Medusa Film,6246
38970,Tele+,15139
38970,Vice Versa Film,34529
32526,Bachrach/Gottlieb Productions,14648
26491,BBC,5996
26491,BBC Two,31183
15271,,
45572,Kihwik Cine,32540
22076,Sandstorm Films,2876
22076,Millennium Films,10254
22076,Nu Image / Millennium Films,25473
16973,ContentFilm,1420
16973,Base 12 Productions,3242
16973,Catapult Films,38193
55931,Village Roadshow Pictures,79
12703,Wild Bunch,856
12703,Kinétique Inc.,21741
12703,Vincent Gallo Productions,23756
32250,Toei Video Company,9221
44203,Toei Video Company,9221
46814,,
9282,Firm Films,1838
9282,Media 8 Entertainment,2226
9282,MDP Worldwide,10828
5844,Suplex,20303
5844,napalm FiLMS,20304
61485,Beijing Film Studio,708
10891,Stampede Entertainment,3853
25334,,
12540,Universal Pictures,33
60672,Europa Corp,1075
60672,TF1 Films Production,3823
60672,Filmauro,4753
60672,Canal+,5358
60672,Studio Légende,22223
60672,Epica Ltd.,22224
24241,Green Moon Productions,4434
24241,HBO Films,7429
11556,Altavista Films,5084
49007,,
11197,Moviola Film och Television AB,6782
11197,Nordisk Film/TV,6783
11197,Skinworxxx,6784
14245,Sandstorm Films,2876
27079,AMV Production,58565
3177,Fukasaku-gumi,1352
19277,,
11774,Paramount Pictures,4
11774,Scott Rudin Productions,258
11774,Nickelodeon Movies,2348
11774,DreamWorks Pictures,7293
11774,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,11930
11774,Parkes+MacDonald Image Nation,49325
10855,Media Asia Films,5552
16765,,
4972,M&M Productions,1789
54764,,
120360,,
20162,Solar Films inc.,6339
2841,Gerber Pictures,975
2841,2003 Productions,1232
2841,TF1 Films Production,3823
2841,Canal+,5358
2841,Warner Bros.,6194
2841,Région Ile-de-France,11246
2841,Tapioca Films,12000
2841,Centre National de la Cinématographie (CNC),18367
2841,Région Bretagne,20346
2841,Région Poitou-Charentes,76911
11606,Cinemasia,7064
11606,Bohemian Films,7558
189332,,
363,Corazón International,200
363,Arte,201
363,Panfilm,203
363,Wüste Filmproduktion,204
363,Norddeutscher Rundfunk (NDR),7201
363,Bavaria Film International,11731
12140,Bandai Visual Company,528
12140,Production I.G.,12657
4254,Dharma Productions Dillywood,66326
15370,Studio Ghibli,10342
15370,Hakuhodo DY Media Partners,11846
15370,Mitsubishi,11847
16635,Chartoff Productions,3200
16635,Merlin Films,3201
23520,Millennium Films,10254
1418,Alta Producción,10011
1418,Producciones La Iguana S.L.,87870
15990,,
11492,Tag Spledour and Films,94953
11492,Bronze Age Films,94954
12496,Shochiku Company,4641
17457,Emperor Multimedia Group (EMG),3320
17457,Million Channel Ltd.,3321
22618,TLA Releasing,328
22618,Media Principia,4123
29987,Clap Filmes,3289
29987,R&C Produzioni,19385
29987,AFS Film,25080
10361,Copperheart Entertainment,5106
36763,Warner Bros. Television,1957
41070,Spleis AS,5873
14527,Alliance Atlantis Communications,803
14527,Téléfilm Canada,806
14527,The Harold Greenberg Fund,807
14527,Canadian Film or Video Production Tax Credit (CPTC),8582
14527,Movie Central Network,11551
14527,Ego Film Arts,12800
14527,MuchMusic,19090
14527,Government of Ontario: Ontario Film and Television Tax Credit Program,19091
12542,GFT Entertainment,1069
12542,Century Time (H.K.) Ltd.,10352
12542,GFT Beast Films Inc.,10353
32276,,
100594,,
14455,Shochiku Company,4641
25757,Creative Light Entertainment,4419
24092,Times In,57276
24092,DUEL Film Partners,57277
24092,Micott,57278
20357,BBC Films,288
20357,Isle of Man Film,2268
20357,Little Bird Productions,13323
20357,Grosvenor Park Productions,17449
21200,Les Films Alain Sarde,635
21200,Zoulou Films,4722
21200,Assise Productions,4723
21200,France 3 Cinema,16804
40876,Down to the Bone Productions,21034
40876,Susie Q Productions,21035
95536,France 2 Cinéma,83
95536,Gemini Films,6584
95536,Madragoa Filmes,11143
95536,Mikado Film,11912
11838,Oz Company,4563
670,Egg Films,398
670,Show East,399
25500,Gimages,148
25500,France3 Cinéma,7090
25500,Alicéléo,8799
85873,All American Pictures,4848
12583,Lions Gate Films,35
12583,49 Film,18972
21513,Mainichi Shinbunsha,5069
21513,Shôchiku Eiga,5070
21513,Culture Publishers (CP),5071
21513,Twins Japan,5072
21513,WoWow,5073
12608,Sveriges Television (SVT),3221
12608,S/S Fladen Film,10175
12608,Buena Vista International (Sweden) AB,12925
12608,Hustruskolan AB,12926
12608,Canal+ Television AB,12927
14190,,
49681,,
9694,Kadokawa Eiga K.K.,6768
12802,Wolfe Releasing,5537
22537,Shogakukan Production,5261
9667,Section Eight,129
9667,Mandalay Pictures,551
9667,VIP 3 Medienfonds,827
9667,2929 Productions,846
9667,Rising Star,1208
9667,VIP 2 Medienfonds,3801
9667,Warner Independent Pictures (WIP),11509
13373,Mission Pictures,2746
37209,Rhombus Media,164
37209,Buffalo Gal Pictures,11517
37209,Ego Film Arts,12800
10304,Startroop Pictures Inc.,3483
10304,Tippett Studio,18616
40823,Globo Filmes,13969
40823,Casa de Cinema de Porto Alegre,17415
9666,Nikkatsu,955
9666,Kadokawa Shoten Publishing Co. Ltd.,1194
9666,Oz Company,4563
9666,Xanadeux Company,5815
9666,Pioneer L.D.C,7776
9666,Tokyo Theaters Company,12497
9666,Aozora Investments,14644
13371,Devotion Films,2745
11049,Daft Life Ltd. Co.,3117
11049,Toei Animation,5542
9316,Baa-Ram-Ewe,4206
9316,Sahamongkolfilm Co.,4207
11647,Media Asia Films,5552
1913,Canal Plus,104
1913,Sogecine,692
1913,Himenóptero,784
1913,Eurimages,850
1913,Televisión Española (TVE),6639
1913,Union Générale Cinématographique (UGC),7248
1913,Televisión de Galicia (TVG) S.A.,10050
1913,Ministerio de Cultura,11408
1913,Sogepaq,11955
1913,Eyescreen S.r.l.,12012
1913,Filmanova,28812
45693,Lions Gate Entertainments,7035
45693,Province of British Columbia Production Services Tax Credit,12200
45693,British Columbia Film Commission,36024
2539,Gracie Films,18
2539,Columbia Pictures Corporation,441
15177,Happy Endings A/S,3049
14770,,
5528,France 2 Cinéma,83
5528,Galatée Films,793
5528,Pathé Renn Productions,866
5528,Novo Arturo Films,1168
5528,Vega Film,8138
10105,Excel Entertainment,2934
38398,Filmlance International AB,2669
38398,Svenska Filminstitutet (SFI),7446
38398,Maipo Film AS,29572
1114,Hochschule für Fernsehen und Film (HFF),665
179,Universal Pictures,33
179,StudioCanal,694
179,Mirage Enterprises,932
179,Working Title Films,10163
179,Misher Films,11581
179,Motion Picture JOTA Produktions,20194
83,Plunge Pictures LLC,22376
12653,Filmax,3631
12653,Future Films,10843
32233,One Hundred Years of Film Company,5633
55177,,
14310,Media Asia Films,5552
24860,MMG Film & TV Production,2075
24860,PVPictures,55367
24860,TROS Bridge Rights,93955
26766,Stick Figure Productions,4100
26766,Independent Film Channel (IFC),8857
24747,Dean River Productions,3915
24747,Bobby Jones Films LLC,11144
24747,LIFE(n),11145
24747,McDongall Films,11146
4836,Sony Pictures Classics,58
4836,Marv Films,5374
18711,,
11190,Ren Film,19802
37918,,
11866,Twentieth Century Fox Film Corporation,306
11866,Davis Entertainment,1302
11866,Aldrich Group,49478
11866,Optional Pictures,54004
12281,Whitewater Films,3095
10320,DreamWorks,7
10320,BenderSpink,6363
10320,Parkes+MacDonald Image Nation,49325
16427,,
30973,Gospel of John Ltd.,10167
30973,Toronto Film Studios,10168
30973,Visual Bible International,10169
12086,Ibermedia,302
12086,Televisión Española (TVE),6639
12086,Tornasol Films,7680
12086,Canal+ España,9335
12086,Wood Producciones S.A.,21545
11420,Big Picture Media Corporation,3548
57337,,
81792,,
3396,,
1404,Scottish Screen,698
1404,Matador Pictures,707
1404,Tornasol Films,7680
1404,Sixteen Films,12695
1404,Cinéart,19930
1404,Bianca Film,27559
1404,Glasgow Film Office,95346
62276,CTB Film Company,318
62276,Pygmalion Production,25924
464,GF Studios AB,242
464,Lefwander Kapitalförvaltning AB,2495
464,Sonet Film AB,7937
40974,,
59196,,
20912,40 Acres & A Mule Filmworks,4319
5889,Amuse Pictures,4475
1126,IFMD Ltd.,667
1126,Little Bird Productions,13323
10296,Vertigo Films,10393
11658,Showbox Entertainment,11420
20544,Nina Saxon Film Design,1693
20544,HBO Films,7429
11401,,
19423,Brightlight Pictures,1063
19423,Chum City,5092
31781,,
9483,filmkombinat Nordost GmbH & Co. KG,756
9483,Zweites Deutsches Fernsehen (ZDF),4606
1392,HBO/Cinemax Documentary,11489
1392,thinkfilm,12247
1392,Creative Visions Productions,89129
1392,Red Light Films,93091
1392,Sundance Institute Documentary Fund,93092
1843,,
33102,Possible Films,5247
291,,
88138,,
28105,E-Wolf,15781
28105,Seventh Art Releasing,15782
5460,Columbia TriStar,177
5460,Original Film,333
5460,Newmarket Capital Group,506
51363,,
16843,,
4896,Schiwago Film,1747
8357,Lord of the Wind,2453
24674,Coproducción Hong Kong-Tailandia-Singapur,52134
3509,Thousand Words,380
3509,Warner Independent Pictures (WIP),11509
3509,Detour Filmproduction,11510
3509,Section Eight Productions,14315
11662,,
10103,,
33150,Moving Train Productions,5269
13372,,
36678,,
21754,,
23319,,
41171,Code Entertainment,14589
41171,Neverland Films,37498
41171,The Convex Group,56628
41171,Red Rose Productions LLC,56629
23592,Splendid Pictures,368
23592,Artisan Entertainment,2188
23592,Pierce/Williams Entertainment,18621
23592,John Brister Productions,40094
47614,BoSD Films LLC,18541
47614,Bods Film LLC,18542
986,Internacional Films Espagnol,627
986,Alpine Productions,628
986,Peppercorn-Wormser Inc,629
70,Lakeshore Entertainment,126
70,Malpaso Productions,171
70,Epsilon Motion Pictures,1171
70,Warner Bros.,6194
70,Albert S. Ruddy Productions,16311
31713,RKO Radio Pictures,6
32041,Paramount Pictures,4
55309,,
38724,Metro-Goldwyn-Mayer (MGM),8411
12487,,
56616,Homegreen Films,8041
205,Lions Gate Films,35
205,United Artists,60
205,Industrial Development Corporation of South Africa,564
205,Endgame Entertainment,1205
205,Miracle Pictures,2760
205,Sixth Sense Productions,7495
205,Mikado Film,11912
205,Inside Track Films,19834
150523,,
46761,Fidélité Productions,147
43872,Metro-Goldwyn-Mayer (MGM),8411
5183,Metro-Goldwyn-Mayer (MGM),8411
28055,Emmepi Cinematografica,12711
28055,Monachia Film,12713
12597,Miramax Films,14
12597,Neo Art & Logic,2811
12597,Weinstein Company,6323
12597,Dimension Films,7405
118,Village Roadshow Pictures,79
118,The Zanuck Company,80
118,Warner Bros.,6194
118,Tim Burton Productions,8601
118,Plan B Entertainment,45778
118,Theobald Film Productions,55512
113213,,
62143,Salamander Film Productions,21459
1280,Kim Ki-Duk Film,684
1280,Cineclick Asia,685
88288,Twentieth Century Fox Film Corporation,306
421,Touchstone Pictures,9195
421,American Empirical Pictures,23449
2567,Miramax Films,14
2567,Appian Way,562
2567,Forward Pass,675
2567,Cappa Productions,691
2567,Warner Bros.,6194
2567,Initial Entertainment Group (IEG),7380
2567,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,19116
2567,Mel's Cite du Cinema,54502
9833,Odyssey Entertainment,3539
9833,Warner Bros.,6194
9833,Scion Films,7419
9833,Really Useful Films,38504
6478,Lionsgate,1632
9692,Lee Daniels Entertainment,695
9692,Dash Films,4372
1901,Depth of Field,1473
693,DreamWorks SKG,27
693,Universal Pictures,33
693,Everyman Pictures,2242
693,Tribeca Productions,11391
842,Monsoon Pictures,546
842,Open City Films,547
842,Anhelo Productions,561
842,Appian Way,562
9953,Yari Film Group,2448
11162,Movision,1727
54291,,
57564,Central Motion Pictures,25345
57564,Central Motion Pictures Corporation,25346
57564,Golden Harvest Productions,39985
15401,Benedict Bogeaus Production,5426
15401,Captain Kidd Productions Inc.,18581
14604,Universal Pictures,33
26275,Toho Company,882
26275,Tokyo Broadcasting System (TBS),1393
26275,Amuse Pictures,4475
26275,Tokyo FM Broadcasting Co.,6516
26275,Shogakukan,9149
26275,Hakuhodo DY Media Partners,11846
26275,Hori Production,12148
26275,Ogura Jimusyo Co.,12149
26275,Parco Co. Ltd.,12150
15045,Twentieth Century Fox Film Corporation,306
15045,Davis Entertainment,1302
15045,Culver Studios,89719
42420,,
1853,Diorama Films,1151
1853,Independent Television Service,1152
11804,Universal Pictures,33
11804,Brightlight Pictures,1063
11804,Endgame Entertainment,1205
11804,The Movie Network (TMN),3388
11804,Canadian Film or Video Production Tax Credit (CPTC),8582
11804,Province of British Columbia Film Incentive BC,11567
11804,Corus,11573
11804,Gold Circle Films,12026
11804,White Noise UK Ltd.,55258
19803,Miramax Films,14
11354,New Line Cinema,12
41613,,
61049,Paramount Pictures,4
41384,Electrascope,95364
14677,Paramount Pictures,4
14677,Bryna Productions,611
14677,Hal Wallis Productions,3468
61988,Paramount Pictures,4
93462,Pilot Season Productions,20269
46021,,
40881,Columbia Pictures,5
147747,Zenith Entertainment,3644
147747,Film Four International,9210
147747,Greenpoint Films,12918
47876,Universal Pictures,33
43150,Paramount Pictures,4
66600,,
64334,France 2 Cinéma,83
64334,Bac Films,208
64334,Canal+,5358
64334,Studio Canal,5870
64334,Société Française de Production (SFP),6849
75976,,
69234,Beta Film,1080
69234,Reteitalia,1242
69234,TF1,22123
69234,Hexatel,38511
69234,Saban/Scherick Productions,38512
69234,Saban International N.V.,38514
69234,StarCom,38517
43442,RKO Radio Pictures,6
25033,Prolific Films,20320
25033,Snakehair Productions,20321
21259,Paramount Pictures,4
21259,American Playhouse,3906
21259,Entertainment Events,56520
33766,Goldcrest Films International,500
33766,American Playhouse,3906
33766,Nepenthe Productions,5016
33766,Palmyra Films,95937
220690,Paramount Pictures,4
22301,The Caddo Company,13866
21030,Metro-Goldwyn-Mayer (MGM),8411
79008,United Artists,60
120328,Hemdale,16593
120328,Braunstein and Hamady Productions,91791
95466,,
26426,Paramount Pictures,4
18627,,
39472,American Filmworks,8310
39472,Cecchi Gori Pictures,65393
39472,Penta Entertainment,73866
39472,Budding Grove,73867
34326,Toei Company,9255
10630,TLA Releasing,328
18927,,
42257,Midwest Films,31702
59143,Paramount Pictures,4
74122,The Filmakers,16511
58097,Academy Pictures,1036
58097,Erato Films,2239
58097,Lolafilms,6861
58097,Canal+ España,9335
25350,Signature Pictures,2982
25350,Art Linson Productions,8769
25350,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),19951
25350,QI Quality International GmbH & Co. KG,19952
16442,Warner Bros.,6194
7229,DD Productions,1524
7229,Union Générale Cinématographique (UGC),7248
7229,EFVE,11037
12576,Portobello Pictures,486
12576,Bavaria Film,1704
12576,Odyssey Entertainment,3539
12576,ApolloMedia Distribution,16850
12576,Film and Music Entertainment (F&ME),21446
12576,Q&Q Medien,45443
42223,,
20719,,
16220,Twentieth Century Fox Film Corporation,306
16220,Bakshi Productions,4921
23832,Fair Film,1399
23832,Cecchi Gori Group,5891
54794,,
33475,Universal Pictures International (UPI),5726
33472,Universal International Pictures (UI),10330
33477,Universal Studios,13
10609,BBC Films,288
10609,Labrador Films,1400
10609,HBO Films,7429
10609,Company Pictures,11842
10609,The De Mann Entertainment Company,52678
10609,HD Vision Studios,52679
2091,Propaganda Films,278
2091,The Turman-Morrissey Company,924
2091,Nu Image Films,925
11633,Toho Company,882
11633,Tokyo Broadcasting System (TBS),1393
11633,Appleseed Film Partners,3360
11633,Digital Frontier,3361
11633,Geneon Entertainment,3362
11633,Mainichi Broadcasting System (MBS),3363
11633,Micott Basara K.K.,3364
11633,TYO Productions,3365
35031,Fraia Film,16183
12127,AB Svensk Filmindustri,112
12127,Beta Film,1080
12127,Nord Art AB,41269
11626,,
13563,,
36430,,
9947,Twentieth Century Fox Film Corporation,306
9947,Regency Enterprises,508
9947,Epsilon Motion Pictures,1171
9947,New Regency Pictures,10104
9947,Marvel Enterprises,19551
9947,Horseshoe Bay Productions,19552
9947,Elektra Productions,19553
9947,SAI Productions,19554
6439,Alcon Entertainment,1088
7214,Paramount Pictures,4
7214,MTV Films,746
7214,Tollin/Robbins Productions,2184
43504,Twentieth Century Fox Film Corporation,306
24749,Universal Pictures,33
17657,Filmways Pictures,1138
32546,Instituto Nacional de Cine y Artes Audiovisuales (INCAA),6458
32546,Televisión Española (TVE),6639
32546,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974
32546,Adolfo Aristarain,30290
