name,budget,release_date,revenue,title,return,return_dire
Forest Whitaker,30000000.0,2004-09-24,0.0,First Daughter,0.0,5.09075975
John Waters,15000000.0,2004-09-12,1914166.0,A Dirty Shame,0.1276110666666666,501.4806881785548
Edgar Wright,4000000.0,2004-04-09,30039392.0,Shaun of the Dead,7.509848,23.92647692156863
Frank Henenlotter,2500000.0,1990-03-02,0.0,Basket Case 2,0.0,0.0820272
Michael Anderson,6000000.0,1977-07-22,14717854.0,Orca: The Killer Whale,2.4529756666666667,12.230753444444444
Ridley Scott,47000000.0,1992-10-09,7191399.0,1492: Conquest of Paradise,0.1530084893617021,53.87598968127727
Ruggero Deodato,100000.0,1980-02-07,0.0,Cannibal Holocaust,0.0,inf
Vicky Jenson,75000000.0,2004-09-20,367275019.0,Shark Tale,4.897000253333333,13.397503553333333
Bibo Bergeron,75000000.0,2004-09-20,367275019.0,Shark Tale,4.897000253333333,5.7015552743859645
Rob Letterman,75000000.0,2004-09-20,367275019.0,Shark Tale,4.897000253333333,11.923489881165846
Jay Russell,60000000.0,2004-10-01,74541707.0,Ladder 49,1.2423617833333334,5.096352791666666
David O. Russell,22000000.0,2004-09-10,0.0,I Heart Huckabees,0.0,25.046973089761906
Sean McNamara,15000000.0,2004-08-10,14867514.0,Raise Your Voice,0.9911676,3.6072225999999996
Tim Story,25000000.0,2004-10-06,36609966.0,Taxi,1.46439864,33.51947440410257
Shane Carruth,7000.0,2004-10-08,424760.0,Primer,60.68,65.12098
Trey Parker,32000000.0,2004-10-10,50907422.0,Team America: World Police,1.5908569375,1.5908569375
Robert Zemeckis,2700000.0,1978-04-20,0.0,I Wanna Hold Your Hand,0.0,87.21900134631704
Paul Bartel,780000.0,1976-07-06,1500000.0,Cannonball,1.9230769230769231,28.58974358974359
Roman Polanski,2000000.0,1967-02-01,0.0,The Fearless Vampire Killers,0.0,inf
Peter Berg,30000000.0,2004-10-08,61255921.0,Friday Night Lights,2.0418640333333333,16.13469524018529
Jonathan Caouette,218.0,2003-10-19,1162014.0,Tarnation,5330.339449541284,5330.339449541284
Mike Mitchell,45000000.0,2004-09-21,14793624.0,Surviving Christmas,0.3287472,18.556865679600712
Takashi Shimizu,10000000.0,2004-10-22,183474602.0,The Grudge,18.3474602,20.30465215
Alexander Payne,16000000.0,2004-10-22,109502303.0,Sideways,6.8438939375,21.129809669551282
James Wan,1200000.0,2004-10-01,103911669.0,Saw,86.5930575,193.6188451848853
Jonathan Glazer,20000000.0,2004-09-08,0.0,Birth,0.0,0.4045301503759398
Brad Bird,92000000.0,2004-11-05,631442092.0,The Incredibles,6.863501,17.244439313959035
Robert Zemeckis,165000000.0,2004-11-10,305875730.0,The Polar Express,1.853792303030303,87.21900134631704
Don Mancini,12000000.0,2004-11-11,24829644.0,Seed of Chucky,2.069137,2.069137
Brett Ratner,60000000.0,2004-11-12,61347797.0,After the Sunset,1.0224632833333334,29.426916929323376
Marc Forster,25000000.0,2004-10-17,116766556.0,Finding Neverland,4.67066224,27.191161631666667
Yash Chopra,7000000.0,2004-11-12,29385320.0,Veer-Zaara,4.197902857142857,12.659441318681319
Jon Turteltaub,100000000.0,2004-11-19,347451894.0,National Treasure,3.47451894,40.82243339572452
Stephen Hillenburg,30000000.0,2004-11-14,140161792.0,The SpongeBob SquarePants Movie,4.672059733333334,4.672059733333334
Oliver Stone,155000000.0,2004-11-21,167298192.0,Alexander,1.0793431741935484,58.012846160040326
Steven Soderbergh,110000000.0,2004-12-09,362744280.0,Ocean's Twelve,3.2976752727272727,58.155829214768836
David S. Goyer,65000000.0,2004-12-08,128905366.0,Blade: Trinity,1.983159476923077,7.6589580352564095
Jerry Lewis,900000.0,1960-07-20,10000000.0,The Bellboy,11.11111111111111,11.11111111111111
Frank Tashlin,3000000.0,1960-12-18,7100000.0,Cinderfella,2.3666666666666667,2.3666666666666667
Reverge Anselmo,16000000.0,2004-05-23,174318.0,Stateside,0.010894875,0.010894875
Simon Wincer,0.0,1985-06-14,7840873.0,D.A.R.Y.L.,inf,inf
Richard Boleslawski,2200000.0,1936-10-14,0.0,The Garden of Allah,0.0,1.1826821541710666
King Vidor,525000.0,1952-12-25,0.0,Ruby Gentry,0.0,97.71925170068027
Jehane Noujaim,0.0,2004-01-15,2586511.0,Control Room,inf,inf
Cecil B. DeMille,17311.0,1915-12-13,137365.0,The Cheat,7.935127953324476,30.20692282511935
Victor Sjöström,172000.0,1924-12-22,0.0,He Who Gets Slapped,0.0,0.0
Ernst Lubitsch,212000.0,1924-02-10,0.0,The Marriage Circle,0.0,1.6695970695970697
King Vidor,245000.0,1925-11-05,22000000.0,The Big Parade,89.79591836734694,97.71925170068027
Erich von Stroheim,546883.0,1924-12-04,0.0,Greed,0.0,0.3655073710073709
Tod Browning,217000.0,1927-06-04,0.0,The Unknown,0.0,13.242172632013546
Richard Rosson,0.0,1932-04-09,600000.0,Scarface,inf,inf
Lowell Sherman,200000.0,1933-02-09,2200000.0,She Done Him Wrong,11.0,11.0
Ernest B. Schoedsack,250000.0,1933-12-22,0.0,The Son of Kong,0.0,14.88095238095238
John Ford,243000.0,1935-05-09,950000.0,The Informer,3.909465020576132,27.414610366083867
Tod Browning,305177.0,1935-04-26,0.0,Mark of the Vampire,0.0,13.242172632013546
Victor Fleming,1645000.0,1937-06-25,0.0,Captains Courageous,0.0,114.2407985200624
William Wyler,300000.0,1937-08-27,0.0,Dead End,0.0,42.830117095238094
Norman Z. McLeod,500000.0,1937-07-16,0.0,Topper,0.0,0.0
Jack Conway,2000000.0,1940-08-30,9172000.0,Boom Town,4.586,4.586
Victor Fleming,2627000.0,1944-03-01,5363000.0,A Guy Named Joe,2.041492196421774,114.2407985200624
John Ford,1243000.0,1948-12-01,2841000.0,3 Godfathers,2.285599356395817,27.414610366083867
John Ford,2500000.0,1948-03-26,3000000.0,Fort Apache,1.2,27.414610366083867
Orson Welles,2300000.0,1947-12-24,0.0,The Lady from Shanghai,0.0,30.3601295328429
Robert J. Flaherty,258.0,1948-09-28,0.0,Louisiana Story,0.0,0.0
Vincente Minnelli,3700000.0,1948-06-11,2956000.0,The Pirate,0.798918918918919,4.877367794423629
Buster Keaton,3400000.0,1949-07-29,0.0,In the Good Old Summertime,0.0,0.0
Robert Z. Leonard,3400000.0,1949-07-29,0.0,In the Good Old Summertime,0.0,0.0
David Butler,700000.0,1949-11-12,0.0,The Story of Seabiscuit,0.0,0.0
George Sidney,3768785.0,1950-05-17,8000000.0,Annie Get Your Gun,2.122700021359669,12.06933591719564
George Cukor,5019770.0,1954-09-29,0.0,A Star Is Born,0.0,5.5842414945637024
Robert Day,146000.0,1958-12-01,0.0,Corridors of Blood,0.0,0.0
Fred Zinnemann,3500000.0,1959-06-18,12800000.0,The Nun's Story,3.657142857142857,40.37012622081115
Arch Hall Sr.,15000.0,1962-06-08,3274.0,Eegah,0.2182666666666666,0.2182666666666666
Morton DaCosta,0.0,1962-06-19,8000000.0,The Music Man,inf,inf
Lewis Milestone,19000000.0,1962-11-08,13680000.0,Mutiny on the Bounty,0.72,0.72
Nanni Loy,800000.0,1962-01-01,0.0,The Four Days of Naples,0.0,0.0
Byron Haskin,1200000.0,1964-06-01,0.0,Robinson Crusoe on Mars,0.0,1.0
Jack Hill ,65000.0,1967-12-24,0.0,Spider Baby,0.0,0.0
Gillo Pontecorvo,800000.0,1966-09-08,921548.0,The Battle of Algiers,1.151935,1.151935
Terence Fisher,280379.0,1966-01-09,364937.0,Dracula: Prince of Darkness,1.3015846407897882,1.3015846407897882
Michael Anderson,115.0,1965-04-01,0.0,Operation Crossbow,0.0,12.230753444444444
Robert Bresson,0.0,1966-05-25,39388.0,Au Hasard Balthazar,inf,inf
Leslie H. Martinson,1377800.0,1966-07-30,0.0,Batman,0.0,0.0
Harold P. Warren,19000.0,1966-11-15,0.0,Manos: The Hands of Fate,0.0,0.0
Monte Hellman,75000.0,1966-10-23,0.0,The Shooting,0.0,0.0054092
Burt Kennedy,0.0,1967-05-27,6000000.0,The War Wagon,inf,inf
Sergey Bondarchuk,100000000.0,1966-03-14,0.0,War and Peace,0.0,0.12208
Dan Curtis,750000.0,1970-09-09,0.0,House of Dark Shadows,0.0,0.0
Michelangelo Antonioni,7000000.0,1970-02-09,1000000.0,Zabriskie Point,0.1428571428571428,0.1428571428571428
Steven Spielberg,450000.0,1972-10-01,0.0,Duel,0.0,309.9980864877447
Joseph Losey,100000.0,1971-09-24,0.0,The Go-Between,0.0,0.0
John D. Hancock,180000.0,1971-08-06,0.0,Let's Scare Jessica to Death,0.0,0.0
Roy Ward Baker,478375.0,1970-11-08,0.0,Scars of Dracula,0.0,0.0
Melvin Van Peebles,150000.0,1971-04-23,15200000.0,Sweet Sweetback's Baadasssss Song,101.33333333333331,101.33333333333331
Alejandro Jodorowsky,400000.0,1970-12-18,0.0,El Topo,0.0,0.0
Robert Fuest,75000.0,1972-07-01,0.0,Dr. Phibes Rises Again,0.0,0.0
Daryl Duke,760000.0,1973-09-22,0.0,Payday,0.0,0.0
Brian De Palma,500000.0,1973-03-27,0.0,Sisters,0.0,inf
Just Jaeckin,500000.0,1974-06-25,0.0,Emmanuelle,0.0,inf
Paul Morrissey,450000.0,1973-11-30,0.0,Flesh for Frankenstein,0.0,0.0
Peter Davis,0.0,1974-01-01,30000.0,Hearts and Minds,inf,inf
Dick Richards,2500000.0,1975-08-08,2000000.0,"Farewell, My Lovely",0.8,0.8
Bernardo Bertolucci,9000000.0,1976-09-03,0.0,1900,0.0,32.057442824182196
Allan Arkush,60000.0,1976-04-25,0.0,Hollywood Boulevard,0.0,inf
Mel Brooks,3400000.0,1977-12-25,31063038.0,High Anxiety,9.136187647058824,92.25524606212723
Robert S. Fiveson,257000.0,1979-08-01,0.0,Parts: The Clonus Horror,0.0,0.0
Miloš Forman,11000000.0,1979-03-14,0.0,Hair,0.0,40.580118472779006
Jan Gissberg,48740.0,1981-12-25,955401.0,Peter-No-Tail,19.601990151826016,19.601990151826016
Stig Lasseby,48740.0,1981-12-25,955401.0,Peter-No-Tail,19.601990151826016,19.601990151826016
John Sayles,300.0,1983-01-18,0.0,Lianna,0.0,3.3238079750000002
Clive A. Smith,8000000.0,1983-04-15,0.0,Rock & Rule,0.0,0.0
Michael Laughlin,0.0,1983-09-16,1362303.0,Strange Invaders,inf,inf
Steven Spielberg,10000000.0,1983-06-24,29450919.0,Twilight Zone: The Movie,2.9450919,309.9980864877447
John Landis,10000000.0,1983-06-24,29450919.0,Twilight Zone: The Movie,2.9450919,76.84479224323937
John Korty,3000000.0,1985-02-13,0.0,The Ewok Adventure,0.0,0.0
Charles E. Sellier Jr.,1065000.0,1984-11-09,0.0,"Silent Night, Deadly Night",0.0,0.0
Ray Lawrence,3400000.0,1985-10-04,660537.0,Bliss,0.1942755882352941,0.1942755882352941
Lamberto Bava,1800000.0,1985-10-04,0.0,Demons,0.0,0.0
Geoff Murphy,1000000.0,1985-09-08,0.0,The Quiet Earth,0.0,6.405401383333333
Larry Cohen,1700000.0,1985-06-14,0.0,The Stuff,0.0,0.6279166666666667
Harold Ramis,15000000.0,1986-07-11,12308521.0,Club Paradise,0.8205680666666667,22.461642327968036
Andrei Tarkovsky,0.0,1986-05-14,300653.0,The Sacrifice,inf,inf
Steven Hilliard Stern,4500000.0,1985-10-06,0.0,The Park is Mine,0.0,0.0
Stephen Chiodo,1800000.0,1988-05-27,0.0,Killer Klowns from Outer Space,0.0,0.0
Colin Chilvers,22000000.0,1988-10-29,0.0,Moonwalker,0.0,0.0
Jerry Kramer,22000000.0,1988-10-29,0.0,Moonwalker,0.0,0.0
Jim Blashfield,22000000.0,1988-10-29,0.0,Moonwalker,0.0,0.0
Renny Harlin,1300000.0,1988-03-04,354704.0,Prison,0.2728492307692308,28.61361529101027
Guy Maddin,25000.0,1988-04-15,0.0,Tales from the Gimli Hospital,0.0,inf
Hayao Miyazaki,6900000.0,1989-07-29,18172849.0,Kiki's Delivery Service,2.633746231884058,48.4866941751044
John Waters,11000000.0,1990-04-05,8266343.0,Cry-Baby,0.7514857272727272,501.4806881785548
Frank Henenlotter,2500000.0,1990-06-01,205068.0,Frankenhooker,0.0820272,0.0820272
Bruce Malmuth,10000000.0,1990-02-09,47410000.0,Hard to Kill,4.741,8.7220718
Sheldon Lettich,6000000.0,1990-06-07,24078196.0,Lionheart,4.013032666666667,6.567108966666667
E. Elias Merhige,33000.0,1990-04-30,0.0,Begotten,0.0,1.5163586064814814
Radha Bharadwaj,4000000.0,1991-03-06,259012.0,Closet Land,0.064753,0.064753
Carl Colpaert,1000000.0,1991-06-07,0.0,Delusion,0.0,0.0
Peter Faiman,17000000.0,1991-07-19,4603929.0,Dutch,0.2708193529411765,65.91152055294117
Roger Nygard,300000.0,1991-01-01,0.0,High Strung,0.0,0.0
James Dearden,0.0,1991-04-26,15429177.0,A Kiss Before Dying,inf,inf
Jeffrey Hornaday,0.0,1991-10-04,3547684.0,Shout,inf,inf
Michael Ritchie,17000000.0,1992-08-14,4836637.0,Diggstown,0.2845080588235294,16.60499125375856
Tom DiCillo,500000.0,1991-08-18,0.0,Johnny Suede,0.0,2.297504
Arne Glimcher,0.0,1992-02-28,6742168.0,The Mambo Kings,inf,inf
David Seltzer,0.0,1992-01-31,21621000.0,Shining Through,inf,inf
Claude Sautet,0.0,1992-09-02,1666511.0,A Heart in Winter,inf,inf
Rolf de Heer,750000.0,1993-09-01,0.0,Bad Boy Bubby,0.0,1.65
Michael Schroeder,5000000.0,1993-11-24,0.0,Cyborg 2,0.0,0.0
Stuart Gordon,8000000.0,1992-09-30,6739141.0,Fortress,0.842392625,3.435423265
Billy Weber,18000000.0,1993-11-24,1528163.0,Josh and S.A.M.,0.0848979444444444,0.0848979444444444
Warren Leight,0.0,1993-04-30,1884814.0,The Night We Never Met,inf,inf
Stephen Cornwell,5000000.0,1993-11-12,2970.0,Philadelphia Experiment II,0.000594,0.000594
Anne Goursaud,500000.0,1995-05-30,0.0,Embrace of the Vampire,0.0,0.0
Lloyd Kaufman,350000.0,1996-05-13,0.0,Tromeo & Juliet,0.0,0.0
Trey Parker,125000.0,1993-10-01,0.0,Cannibal! The Musical,0.0,1.5908569375
Kjell Sundvall,17500000.0,1996-01-31,0.0,The Hunters,0.0,0.0
Betty Thomas,6000000.0,1996-02-24,0.0,The Late Shift,0.0,14.286097821205008
Michael Cohn,26000000.0,1997-07-18,0.0,Snow White: A Tale of Terror,0.0,0.0
Harmony Korine,1300000.0,1997-10-17,0.0,Gummo,0.0,6.3448568
P.J. Pesce,5000000.0,1999-10-30,0.0,From Dusk Till Dawn 3: The Hangman's Daughter,0.0,0.0
Scott Spiegel,5000000.0,1999-03-16,0.0,From Dusk Till Dawn 2: Texas Blood Money,0.0,0.0
Shirley MacLaine,10000000.0,2000-04-16,0.0,Bruno,0.0,0.0
Dan Rosen,1000000.0,1998-01-24,0.0,Dead Man's Curve,0.0,0.0
Peter Thorwarth,2888030.0,1999-08-26,0.0,"Bang, Boom, Bang",0.0,0.0
Aki Kaurismäki,1000000.0,1999-02-25,0.0,Juha,0.0,1.170302898550725
Aleksi Mäkelä,1143000.0,1999-01-14,0.0,The Tough Ones,0.0,0.295705
Mani Ratnam,5200000.0,1998-08-22,13000000.0,Dil Se..,2.5,18.454609929078014
Karan Johar,1530000.0,1998-10-16,15306000.0,Kuch Kuch Hota Hai,10.003921568627453,19.496665532591415
Christian Duguay,20000000.0,1999-05-16,0.0,Joan of Arc,0.0,inf
Takashi Koizumi,3800000.0,1999-10-25,0.0,After the Rain,0.0,0.0
Gérard Krawczyk,0.0,2000-03-24,60726164.0,Taxi 2,inf,inf
Terry L. Noss,0.0,2001-05-11,100202.0,The Trumpet Of The Swan,inf,inf
George A. Romero,5000000.0,2000-02-13,0.0,Bruiser,0.0,367.38755024151243
Jean de Segonzac,10000000.0,2001-07-17,0.0,Mimic 2,0.0,0.0
Scott Reynolds,2000000.0,2001-02-01,0.0,When Strangers Appear,0.0,0.0
Kunihiko Ikuhara,998000.0,1999-08-14,0.0,Revolutionary Girl Utena: The Movie,0.0,0.0
Uli Edel,20000000.0,2001-07-15,0.0,The Mists of Avalon,0.0,inf
Sergei Bodrov,3000000.0,2001-06-04,0.0,The Quickie,0.0,2.675630692397661
Jarmo Lampela,1000000.0,2001-09-14,0.0,The River,0.0,inf
Marcus Adams,0.0,2002-01-18,13102295.0,Long Time Dead,inf,inf
Stuart Gordon,4800000.0,2001-10-12,0.0,Dagon,0.0,3.435423265
Liliana Cavani,30000000.0,2002-09-02,0.0,Ripley's Game,0.0,0.0
Teddy Chan,25697387.0,2001-01-18,3849941.0,The Accidental Spy,0.1498183842582905,0.4087948973017688
Jan Kounen,53000000.0,2004-02-09,0.0,Blueberry,0.0,inf
Shusuke Kaneko,9400000.0,2001-12-15,0.0,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",0.0,inf
Marc Evans,3000000.0,2002-10-04,0.0,My Little Eye,0.0,0.11513875
Morgan J. Freeman,10000000.0,2002-04-22,0.0,American Psycho 2: All American Girl,0.0,0.0
Allan Mindel,0.0,2003-01-21,17350.0,"Milwaukee, Minnesota",inf,inf
David Schneider,5000000.0,2002-05-23,0.0,Stark Raving Mad,0.0,0.0
Drew Daywalt,5000000.0,2002-05-23,0.0,Stark Raving Mad,0.0,0.0
Farhan Akhtar,2079000.0,2001-07-24,4099000.0,Dil Chahta Hai,1.971620971620972,1.971620971620972
Gillies MacKinnon,0.0,2002-09-13,102471.0,Pure,inf,inf
Michael Oblowitz,16700000.0,2003-06-01,0.0,The Foreigner,0.0,0.0
Anders Nilsson,4667404.0,2003-10-15,0.0,The Third Wave,0.0,0.0
Enki Bilal,24665810.0,2004-03-13,0.0,Immortal,0.0,0.0
Michael Oblowitz,14000000.0,2003-08-14,0.0,Out for a Kill,0.0,0.0
Ron Krauss,7000000.0,2003-07-19,0.0,Alien Hunter,0.0,0.1813213333333333
Kouji Morimoto,5000000.0,2003-05-09,0.0,The Animatrix,0.0,0.0
Peter Chung,5000000.0,2003-05-09,0.0,The Animatrix,0.0,0.0
Andrew R. Jones,5000000.0,2003-05-09,0.0,The Animatrix,0.0,0.0
Yoshiaki Kawajiri,5000000.0,2003-05-09,0.0,The Animatrix,0.0,0.0
Takeshi Koike,5000000.0,2003-05-09,0.0,The Animatrix,0.0,0.0
Mahiro Maeda,5000000.0,2003-05-09,0.0,The Animatrix,0.0,0.0
Shinichiro Watanabe,5000000.0,2003-05-09,0.0,The Animatrix,0.0,0.0
Vincent Gallo,10000000.0,2004-08-27,0.0,The Brown Bunny,0.0,1.583398
Takashi Shimizu,4000000.0,2000-02-11,0.0,Ju-on: The Curse,0.0,20.30465215
Greg Marcks,6000000.0,2003-05-16,0.0,11:14,0.0,inf
S. S. Wilson,5000000.0,2004-01-02,0.0,Tremors 4: The Legend Begins,0.0,0.0
Craig R. Baxley,5000000.0,2002-12-28,0.0,Sniper 2,0.0,4.212339428571429
Kenta Fukasaku,9000000.0,2003-07-05,0.0,Battle Royale II: Requiem,0.0,0.0
Kinji Fukasaku,9000000.0,2003-07-05,0.0,Battle Royale II: Requiem,0.0,6.714994088025636
Jean-Pierre Jeunet,47000000.0,2004-10-26,0.0,A Very Long Engagement,0.0,20.963580667316016
Hiroyuki Morita,0.0,2002-07-19,522911.0,The Cat Returns,inf,inf
Yôji Yamada,5000000.0,2002-11-02,7338987.0,The Twilight Samurai,1.4677974,1.4677974
William Phillips,8256269.0,2003-10-03,460978.0,Foolproof,0.0558336943721189,0.0558336943721189
Ching Siu-Tung,14000000.0,2003-12-30,0.0,Belly of the Beast,0.0,0.0
Takashi Shimizu,3500000.0,2002-10-18,0.0,Ju-on: The Grudge,0.0,20.30465215
Elizabeth Gill,1200000.0,2003-03-20,0.0,Goldfish Memory,0.0,0.0
John Maybury,29000000.0,2005-03-04,21126225.0,The Jacket,0.7284905172413794,0.7284905172413794
Phil Tippett,7000000.0,2004-04-20,0.0,Starship Troopers 2: Hero of the Federation,0.0,0.0
James L. Brooks,80000000.0,2004-12-17,55041367.0,Spanglish,0.6880170875,9.9396217325
Ryan Little,780000.0,2003-09-11,0.0,Saints and Soldiers,0.0,0.0
Chris Kentis,130000.0,2004-08-06,54667954.0,Open Water,420.5227230769231,427.0735590769231
Paco Plaza,4500000.0,2004-05-13,0.0,Romasanta,0.0,inf
Matthew Vaughn,6500000.0,2004-09-30,11850214.0,Layer Cake,1.8231098461538464,14.520601570624747
John Moore,45000000.0,2004-12-17,21009180.0,Flight of the Phoenix,0.4668706666666666,13.280175576666666
Jacob Aaron Estes,500000.0,2004-01-15,603943.0,Mean Creek,1.207886,1.207886
Philip Saville,10000000.0,2003-09-11,4069090.0,The Visual Bible: The Gospel of John,0.406909,0.406909
Andrés Wood,1500000.0,2004-02-24,0.0,Machuca,0.0,0.0
Mark Achbar,0.0,2003-09-10,4500000.0,The Corporation,inf,inf
Pyotr Buslov,700000.0,2003-08-02,1600000.0,Bummer,2.2857142857142856,2.2857142857142856
Spike Lee,8000000.0,2004-07-30,365134.0,She Hate Me,0.04564175,20.658114708437118
Zana Briski,350000.0,2004-12-08,3515061.0,Born into Brothels,10.043031428571428,10.043031428571428
Ross Kauffman,350000.0,2004-12-08,3515061.0,Born into Brothels,10.043031428571428,10.043031428571428
Ondi Timoner,0.0,2004-05-14,127067.0,Dig!,inf,inf
Stacy Peralta,2600000.0,2004-07-09,3166000.0,Riding Giants,1.2176923076923076,1.2176923076923076
James Toback,0.0,2004-06-06,159429.0,When Will I Be Loved,inf,inf
Marcus Mittermeier,40000.0,2004-01-28,0.0,Muxmäuschenstill,0.0,0.0
Kazuaki Kiriya,6000000.0,2004-04-24,1530216.0,Casshern,0.255036,inf
Tony Giglio,5400000.0,2005-04-15,0.0,In Enemy Hands,0.0,0.00051445
Orson Welles,800.0,1965-12-22,0.0,Chimes at Midnight,0.0,30.3601295328429
Terry George,17500000.0,2004-09-11,38000000.0,Hotel Rwanda,2.1714285714285717,2.1714285714285717
Peter Brook,334077.0,1989-09-28,0.0,The Mahabharata,0.0,0.0
Scott Derrickson,2000000.0,2000-10-03,0.0,Hellraiser: Inferno,0.0,40.51554420400718
Tim Burton,150000000.0,2005-07-13,474968763.0,Charlie and the Chocolate Factory,3.16645842,61.21790076693029
Wes Anderson,50000000.0,2004-12-10,34808403.0,The Life Aquatic with Steve Zissou,0.69616806,18.849509634801585
Kevin Spacey,23000000.0,2004-12-17,0.0,Beyond the Sea,0.0,0.0
Niels Mueller,0.0,2004-05-17,3537961.0,The Assassination of Richard Nixon,inf,inf
Shainee Gabel,0.0,2004-09-02,1841260.0,A Love Song for Bobby Long,inf,inf
Geoffrey Sax,10000000.0,2005-01-07,91196419.0,White Noise,9.1196419,inf
Walter Bernstein,0.0,1980-03-21,6321392.0,Little Miss Marker,inf,inf
Tony Richardson,10000000.0,1990-03-18,0.0,The Phantom of the Opera,0.0,37.6
Tony Richardson,10000000.0,1990-03-18,0.0,The Phantom of the Opera,0.0,37.6
Lynne Littman,1500000.0,1983-11-04,2044892.0,Testament,1.3632613333333334,1.3632613333333334
James Whale,3950000.0,1930-11-15,8000000.0,Hell's Angels,2.0253164556962027,43.262429857758065
Howard Hughes,3950000.0,1930-11-15,8000000.0,Hell's Angels,2.0253164556962027,2.0253164556962027
Edmund Goulding,3950000.0,1930-11-15,8000000.0,Hell's Angels,2.0253164556962027,5.731030741410488
Jack Fisk,0.0,1990-05-04,1373728.0,Daddy's Dyin'... Who's Got the Will?,inf,inf
Uwe Boll,3000000.0,2002-09-05,0.0,Heart of America,0.0,2.592383057142857
Winfried Bonengel,6854500.0,2002-08-31,0.0,Führer Ex,0.0,0.0
Bronwen Hughes,0.0,2003-01-01,31651.0,Stander,inf,inf
Dan Harris,10000000.0,2004-09-14,0.0,Imaginary Heroes,0.0,0.0
Mario Monicelli,0.0,1966-04-07,1314230.0,For Love and Gold,inf,inf
Charles Barton,686.0,1949-09-18,0.0,"Abbott and Costello Meet the Killer, Boris Karloff",0.0,0.0
Robby Henson,6000000.0,2002-09-07,0.0,The Badge,0.0,0.0
Shinji Aramaki,10000000.0,2004-04-17,1461989.0,Appleseed,0.1461989,10.7174423
