title,runtime,release_year
Kafka,98.0,1991.0
Kindergarten Cop,111.0,1990.0
King Ralph,97.0,1991.0
Knight Moves,116.0,1992.0
The Last Boy Scout,105.0,1991.0
Last Tango in Paris,129.0,1972.0
Lorenzo's Oil,135.0,1992.0
The Lover,115.0,1992.0
Matador,110.0,1986.0
Mr. Destiny,110.0,1990.0
The Night of the Hunter,93.0,1955.0
Nowhere to Run,94.0,1993.0
Only the Lonely,104.0,1991.0
Over the Top,93.0,1987.0
Passenger 57,84.0,1992.0
Presumed Innocent,127.0,1990.0
Project X,108.0,1987.0
Proof,86.0,1991.0
Pure Luck,96.0,1991.0
Battle Royale,114.0,2000.0
The Wedding Banquet,109.0,1993.0
"Salò, or the 120 Days of Sodom",116.0,1975.0
A Midnight Clear,108.0,1992.0
Summer School,97.0,1987.0
Silverado,127.0,1985.0
Quick Change,89.0,1990.0
Rabid,91.0,1977.0
Radio Flyer,114.0,1992.0
The Real McCoy,100.0,1993.0
Revenge,123.0,1990.0
The Secret of My Success,111.0,1987.0
Show Me Love,89.0,1998.0
Streets of Fire,93.0,1984.0
Teen Wolf,91.0,1985.0
High Heels,109.0,1991.0
Things You Can Tell Just by Looking at Her,109.0,1999.0
Thunderheart,119.0,1992.0
To Live and Die in L.A.,116.0,1985.0
Trapped in Paradise,111.0,1994.0
Betty Blue,178.0,1986.0
Vivre Sa Vie,85.0,1962.0
Wild at Heart,124.0,1990.0
The Witches,91.0,1990.0
The Witches of Eastwick,118.0,1987.0
Year of the Dragon,134.0,1985.0
Nothing to Lose,97.0,1997.0
Flying Down to Rio,89.0,1933.0
Follow the Fleet,110.0,1936.0
What's New Pussycat?,108.0,1965.0
Mary of Scotland,123.0,1936.0
Roberta,106.0,1935.0
Little Women,121.0,1949.0
Swing Time,103.0,1936.0
The Public Enemy,83.0,1931.0
A Midsummer Night's Dream,143.0,1935.0
Life with Father,118.0,1947.0
National Velvet,123.0,1944.0
Jesus Christ Superstar,108.0,1973.0
Dark Victory,104.0,1939.0
Birdman of Alcatraz,147.0,1962.0
Aguirre: The Wrath of God,93.0,1972.0
Beauty and the Beast,96.0,1946.0
The Birth of a Nation,193.0,1915.0
The Blue Kite,140.0,1994.0
Juliet of the Spirits,137.0,1965.0
Last Year at Marienbad,95.0,1961.0
The Tragedy of Macbeth,140.0,1971.0
Red River,133.0,1948.0
A Woman Under the Influence,155.0,1974.0
Stagecoach,96.0,1939.0
A Shot in the Dark,102.0,1964.0
The Navigator,59.0,1924.0
The Court Jester,101.0,1955.0
Bullitt,113.0,1968.0
Way Down East,145.0,1920.0
Jezebel,103.0,1938.0
The Hunchback of Notre Dame,116.0,1939.0
42nd Street,89.0,1933.0
I'm No Angel,87.0,1933.0
That Touch of Mink,99.0,1962.0
Sweet Dreams,115.0,1985.0
"Play It Again, Sam",85.0,1972.0
Send Me No Flowers,100.0,1964.0
Pygmalion,96.0,1938.0
A Passage to India,163.0,1984.0
Black Orpheus,100.0,1959.0
Amarcord,123.0,1973.0
Hero,99.0,2002.0
Horse Feathers,68.0,1932.0
Anna Karenina,95.0,1935.0
The Front Page,105.0,1974.0
Attraction,95.0,2001.0
Looking for Mr. Goodbar,135.0,1977.0
Rivers and Tides,90.0,2001.0
The Girl from Paris,103.0,2001.0
Seven Days to Noon,94.0,1950.0
Nausicaä of the Valley of the Wind,117.0,1984.0
CrissCross,100.0,1992.0
Doc Hollywood,104.0,1991.0
Dragnet,106.0,1987.0
MadHouse,90.0,1990.0
1941,113.0,1979.0
A Shot at Glory,104.0,2000.0
Black and White in Color,90.0,1976.0
Foul Play,116.0,1978.0
Crime Story,103.0,1993.0
Beyond the Clouds,112.0,1995.0
Blind Beast,86.0,1969.0
Ryan's Daughter,195.0,1970.0
Accident,105.0,1967.0
Cabeza de Vaca,111.0,1991.0
The Collector,119.0,1965.0
Deep Red,126.0,1975.0
Diabolique,116.0,1955.0
Leprechaun,92.0,1993.0
Royal Space Force - The Wings Of Honneamise,121.0,1987.0
Crazy People,90.0,1990.0
Dark Wolf,94.0,2003.0
Adam's Rib,101.0,1949.0
King of Hearts,102.0,1966.0
Naked Lunch,115.0,1991.0
Grass,80.0,1999.0
Spring Forward,110.0,1999.0
The Killing of a Chinese Bookie,135.0,1976.0
Run,91.0,1991.0
Things to Come,100.0,1936.0
Queen of Hearts,112.0,1989.0
Darling,128.0,1965.0
A Summer Place,130.0,1959.0
A Night at the Opera,96.0,1935.0
Metalstorm: The Destruction of Jared-Syn,84.0,1983.0
The Element of Crime,104.0,1984.0
Shoot the Piano Player,82.0,1960.0
Stolen Kisses,96.0,1968.0
The Cooler,101.0,2003.0
El Bonaerense,105.0,2002.0
In America,105.0,2003.0
The Legend of Leigh Bowery,83.0,2002.0
My Flesh and Blood,83.0,2003.0
Honey,94.0,2003.0
The Last Samurai,154.0,2003.0
Forget Baghdad: Jews and Arabs - The Iraqi Connection,0.0,2002.0
What Alice Found,96.0,2003.0
Big Fish,125.0,2003.0
Love Don't Cost a Thing,105.0,2003.0
Something's Gotta Give,128.0,2003.0
Stuck on You,118.0,2003.0
Girl with a Pearl Earring,101.0,2003.0
The Statement,120.0,2003.0
The Lord of the Rings: The Return of the King,201.0,2003.0
Mona Lisa Smile,117.0,2003.0
Calendar Girls,108.0,2003.0
The Fog of War,95.0,2003.0
The Hebrew Hammer,85.0,2003.0
House of Sand and Fog,126.0,2003.0
Two Men Went To War,109.0,2002.0
Monster,110.0,2003.0
Cheaper by the Dozen,98.0,2003.0
Cold Mountain,154.0,2003.0
Paycheck,119.0,2003.0
Peter Pan,113.0,2003.0
The Company,112.0,2003.0
Young Black Stallion,49.0,2003.0
Japanese Story,110.0,2003.0
Secret Things,115.0,2002.0
Chasing Liberty,111.0,2004.0
My Baby's Daddy,86.0,2004.0
Aileen: Life and Death of a Serial Killer,89.0,2003.0
Distant,110.0,2002.0
Along Came Polly,90.0,2004.0
Teacher's Pet,74.0,2004.0
Torque,84.0,2004.0
Crimson Gold,95.0,2003.0
Osama,83.0,2003.0
The Great Gatsby,144.0,1974.0
Wuthering Heights,105.0,1992.0
Odds Against Tomorrow,96.0,1959.0
Ship of Fools,149.0,1965.0
Lord Love a Duck,105.0,1966.0
There's a Girl in My Soup,95.0,1970.0
This Property Is Condemned,110.0,1966.0
Real Men,85.0,1987.0
Once Upon a Crime,94.0,1992.0
Beyond Therapy,93.0,1987.0
Buster,102.0,1988.0
"Car 54, Where Are You?",89.0,1994.0
Jane Eyre,110.0,1971.0
Blame It on the Bellboy,78.0,1992.0
Only the Strong,99.0,1993.0
The Adventures of Ford Fairlane,104.0,1990.0
Bonjour Tristesse,94.0,1958.0
The Enforcer,87.0,1951.0
The Men,85.0,1950.0
Ransom,89.0,1975.0
The Pick-up Artist,81.0,1987.0
Melvin Goes to Dinner,83.0,2003.0
The Court-Martial of Billy Mitchell,100.0,1955.0
Crime Spree,98.0,2003.0
Beyond Re-Animator,95.0,2003.0
Final Cut,93.0,1998.0
Hells Angels on Wheels,95.0,1967.0
The Wind and the Lion,119.0,1975.0
Mon oncle,110.0,1958.0
Where the Boys Are,99.0,1960.0
Dr. Jekyll and Mr. Hyde,113.0,1941.0
Monsieur  Hulot's Holiday,84.0,1953.0
My Darling Clementine,97.0,1946.0
People Will Talk,110.0,1951.0
I Was a Male War Bride,105.0,1949.0
Divorce American Style,109.0,1967.0
Kiss Them for Me,105.0,1957.0
To Have and Have Not,100.0,1944.0
High Sierra,100.0,1941.0
Dark Passage,106.0,1947.0
The Ox-Bow Incident,75.0,1943.0
They Drive by Night,95.0,1940.0
Micki & Maude,118.0,1984.0
Platinum Blonde,90.0,1931.0
Reefer Madness,66.0,1936.0
D.O.A.,83.0,1950.0
The Boy with Green Hair,82.0,1948.0
Pumping Iron,85.0,1977.0
No Good Deed,97.0,2002.0
The Trouble with Angels,112.0,1966.0
Cool World,102.0,1992.0
Money for Nothing,100.0,1993.0
The Silencers,102.0,1966.0
"Where Angels Go, Trouble Follows",93.0,1968.0
Heat and Dust,133.0,1983.0
Mesmerized,97.0,1985.0
La Strada,104.0,1954.0
Ichi the Killer,129.0,2001.0
A Boy and His Dog,91.0,1975.0
The Last Tycoon,123.0,1976.0
Ashes and Diamonds,103.0,1958.0
Marooned,134.0,1969.0
King David,114.0,1985.0
Kanał,91.0,1957.0
Cat Chaser,90.0,1989.0
Intolerance: Love's Struggle Throughout the Ages,197.0,1916.0
The Beast of Yucca Flats,54.0,1961.0
Tormented,75.0,1960.0
The Violent Years,65.0,1956.0
Chitty Chitty Bang Bang,144.0,1968.0
The Legend of Suriyothai,185.0,2001.0
Plaza Suite,114.0,1971.0
The Out of Towners,98.0,1970.0
Where the Day Takes You,105.0,1992.0
The Three Stooges in Orbit,90.0,1962.0
It,72.0,1927.0
The Butterfly Effect,113.0,2004.0
Win a Date with Tad Hamilton!,95.0,2004.0
Touching the Void,106.0,2003.0
The Big Bounce,88.0,2004.0
The Perfect Score,93.0,2004.0
You Got Served,95.0,2004.0
Latter Days,107.0,2003.0
Barbershop 2:  Back in Business,106.0,2004.0
Catch That Kid,92.0,2004.0
Miracle,135.0,2004.0
An Amazing Couple,97.0,2002.0
The Dreamers,115.0,2003.0
The Lost Skeleton of Cadavra,90.0,2001.0
Who's the Man?,85.0,1993.0
Love at Large,97.0,1990.0
Hangin' With The Homeboys,88.0,1991.0
Sleep with Me,86.0,1994.0
Just Between Friends,110.0,1986.0
Super Fly,93.0,1972.0
A Piece of the Action,135.0,1977.0
Let's Do It Again,110.0,1975.0
Uptown Saturday Night,104.0,1974.0
Hell's Kitchen,95.0,1998.0
The Innocent,119.0,1993.0
Daddy and Them,101.0,2001.0
The Wilby Conspiracy,105.0,1975.0
Blacula,93.0,1972.0
Scream Blacula Scream,96.0,1973.0
Da Hip Hop Witch,90.0,2000.0
Swing Shift,100.0,1984.0
Trespass,101.0,1992.0
Thirteen,100.0,2003.0
Simple Men,105.0,1992.0
The Sailor Who Fell from Grace with the Sea,105.0,1976.0
Foolish Wives,117.0,1922.0
"Silent Night, Bloody Night",85.0,1972.0
The Sin of Harold Diddlebock,89.0,1947.0
Pontiac Moon,113.0,1994.0
Best Defense,94.0,1984.0
50 First Dates,99.0,2004.0
Welcome to Mooseport,110.0,2004.0
After Life,123.0,2002.0
Face,0.0,2002.0
Kitchen Stories,95.0,2003.0
The Code,116.0,2002.0
Monsieur Ibrahim,94.0,2003.0
Vanishing Point,99.0,1971.0
Diary of a Country Priest,115.0,1951.0
The Thief of Bagdad,149.0,1924.0
The Diary of Anne Frank,180.0,1959.0
Allegro non troppo,85.0,1976.0
Black Widow,102.0,1987.0
Herod's Law,120.0,1999.0
Flesh + Blood,126.0,1985.0
King Solomon's Mines,100.0,1985.0
The Black Pirate,94.0,1926.0
Raw Deal,106.0,1986.0
"Goodbye, Mr. Chips",114.0,1939.0
"Follow Me, Boys!",131.0,1966.0
Fire Birds,85.0,1990.0
Robot Stories,85.0,2003.0
Against the Ropes,106.0,2004.0
Confessions of a Teenage Drama Queen,89.0,2004.0
EuroTrip,93.0,2004.0
The Passion of the Christ,127.0,2004.0
Club Dread,104.0,2004.0
Dirty Dancing: Havana Nights,86.0,2004.0
Twisted,97.0,2004.0
Alila,122.0,2003.0
"Good bye, Lenin!",121.0,2003.0
Hidalgo,136.0,2004.0
Starsky & Hutch,101.0,2004.0
The Reckoning,112.0,2003.0
Persona,85.0,1966.0
The Passion of Anna,101.0,1969.0
Walk on the Wild Side,114.0,1962.0
Tokyo Joe,88.0,1949.0
The Serpent's Egg,120.0,1977.0
Fire Down Below,116.0,1957.0
Le Corbeau,92.0,1943.0
The Front,95.0,1976.0
Pickup on South Street,80.0,1953.0
The Damned,156.0,1969.0
American Gun,89.0,2002.0
Richard III,161.0,1955.0
Quartet,101.0,1981.0
Just One of the Guys,100.0,1985.0
The Chase,135.0,1966.0
The Kiss,101.0,1988.0
Wisconsin Death Trip,76.0,1999.0
The Wrong Arm of the Law,94.0,1963.0
Agent Cody Banks 2: Destination London,100.0,2004.0
The Girl Next Door,108.0,2004.0
Secret Window,96.0,2004.0
Spartan,102.0,2004.0
Broken Wings,87.0,2002.0
Games People Play,97.0,2004.0
How to Draw a Bunny,90.0,2002.0
Wilbur Wants to Kill Himself,111.0,2002.0
Clifford,89.0,1994.0
Mad Dog and Glory,96.0,1993.0
The Wind in the Willows,84.0,1996.0
Night Crossing,107.0,1982.0
Peyton Place,151.0,1957.0
Searching for Debra Winger,100.0,2002.0
Walk Like a Man,86.0,1987.0
Dawn of the Dead,101.0,2004.0
Eternal Sunshine of the Spotless Mind,108.0,2004.0
Taking Lives,103.0,2004.0
The Child I Never Was,83.0,2002.0
Intermission,105.0,2003.0
Noi the Albino,90.0,2003.0
Jersey Girl,102.0,2004.0
The Ladykillers,104.0,2004.0
Never Die Alone,88.0,2004.0
Scooby-Doo 2: Monsters Unleashed,93.0,2004.0
A Foreign Affair,82.0,2003.0
Dogville,178.0,2003.0
Ned Kelly,110.0,2003.0
Hellboy,122.0,2004.0
Home on the Range,76.0,2004.0
The Prince & Me,111.0,2004.0
Walking Tall,86.0,2004.0
The United States of Leland,108.0,2003.0
Johnson Family Vacation,97.0,2004.0
The Alamo,137.0,2004.0
Ella Enchanted,96.0,2004.0
The Whole Ten Yards,98.0,2004.0
I'm Not Scared,108.0,2003.0
Shade,101.0,2003.0
Since Otar Left,103.0,2003.0
Twentynine Palms,114.0,2003.0
The Ten Commandments,220.0,1956.0
Dawn of the Dead,127.0,1978.0
"Brother Sun, Sister Moon",135.0,1972.0
One Million Years B.C.,100.0,1966.0
Prey for Rock & Roll,104.0,2003.0
"Mother, Jugs & Speed",95.0,1976.0
Bandolero!,106.0,1968.0
The Slugger's Wife,105.0,1985.0
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,138.0,1965.0
Cheaper by the Dozen,85.0,1950.0
Scenes from a Marriage,283.0,1973.0
Belles on their Toes,89.0,1952.0
Ned Kelly,99.0,1970.0
Beyond the Stars,0.0,1989.0
Mac,117.0,1992.0
The Food of the Gods,88.0,1976.0
Food of the Gods II,91.0,1989.0
Anna,95.0,1988.0
Road to Bali,91.0,1952.0
The Flying Deuces,69.0,1939.0
Africa Screams,79.0,1949.0
Jack and the Beanstalk,70.0,1952.0
High Risk,94.0,1981.0
The Osterman Weekend,103.0,1983.0
Munchies,87.0,1987.0
The Cat and the Canary,98.0,1979.0
Hangman's Curse,106.0,2003.0
Going in Style,97.0,1979.0
The Late Show,93.0,1977.0
The Sunshine Boys,111.0,1975.0
Jersey Girl,95.0,1992.0
The American Nightmare,73.0,2000.0
After Hours,97.0,1985.0
Viva Las Vegas,85.0,1964.0
Love and Anarchy,120.0,1973.0
Hitman Hart: Wrestling with Shadows,93.0,1998.0
Connie and Carla,98.0,2004.0
Kill Bill: Vol. 2,136.0,2004.0
The Punisher,124.0,2004.0
Paper Clips,123.0,2004.0
A Thousand Clouds of Peace,0.0,2003.0
Young Adam,93.0,2003.0
"This So-Called Disaster: Sam Shepard Directs ""The Late Henry Moss""",89.0,2003.0
13 Going on 30,98.0,2004.0
Man on Fire,146.0,2004.0
Clifford's Really Big Movie,73.0,2004.0
MC5: A True Testimonial,120.0,2002.0
Envy,99.0,2004.0
Godsend,102.0,2004.0
Laws of Attraction,90.0,2004.0
Mean Girls,97.0,2004.0
Mickey,90.0,2004.0
New York Minute,91.0,2004.0
Van Helsing,132.0,2004.0
The Mudge Boy,94.0,2003.0
Valentin,82.0,2003.0
Breakin' All the Rules,85.0,2004.0
Troy,163.0,2004.0
Carandiru,148.0,2003.0
Coffee and Cigarettes,96.0,2003.0
Strayed,95.0,2003.0
Dance Me Outside,84.0,1995.0
The Boys in the Band,118.0,1970.0
Raid,128.0,2003.0
D-Tox,96.0,2002.0
Swimming to Cambodia,85.0,1987.0
Watch on the Rhine,114.0,1943.0
Under Fire,128.0,1983.0
Enemy Mine,108.0,1985.0
Enter the Dragon,99.0,1973.0
Foreign Land,110.0,1996.0
The Rolling Stones: Gimme Shelter,91.0,1970.0
Good Morning,94.0,1959.0
Happy Together,96.0,1997.0
Henry & June,136.0,1990.0
Berkeley in the Sixties,117.0,1990.0
The Nasty Girl,92.0,1990.0
Entre Nous,110.0,1983.0
The Naked Prey,96.0,1965.0
Martin,95.0,1978.0
The Three Faces of Eve,91.0,1957.0
The Kingdom,273.0,1994.0
Mercy,117.0,2000.0
Desperate Hours,105.0,1990.0
The Passion of Ayn Rand,104.0,1999.0
Along the Coast,25.0,1958.0
100 Girls,94.0,2000.0
Fail-Safe,112.0,1964.0
Paperhouse,92.0,1988.0
Dobermann,103.0,1997.0
The Discovery of Heaven,127.0,2001.0
Kwaidan,183.0,1964.0
Cat-Women of the Moon,64.0,1953.0
28 Up,136.0,1984.0
Chance,75.0,2002.0
You Only Live Twice,117.0,1967.0
Octopussy,131.0,1983.0
The Blue Gardenia,88.0,1953.0
Wit,99.0,2001.0
Never Say Never Again,134.0,1983.0
Maborosi,110.0,1995.0
The Magic Flute,134.0,1975.0
Midnight,94.0,1939.0
Pride and Prejudice,118.0,1940.0
The Man in the Gray Flannel Suit,153.0,1956.0
The Fountainhead,114.0,1949.0
Old Acquaintance,110.0,1943.0
In This Our Life,97.0,1942.0
Woman of the Year,114.0,1942.0
Soldier of Orange,149.0,1977.0
Le Samouraï,105.0,1967.0
White Palace,103.0,1990.0
Oklahoma!,145.0,1955.0
Desert Hearts,96.0,1985.0
Body Double,114.0,1984.0
Rooster Cogburn,108.0,1975.0
Chaplin,143.0,1992.0
The Miracle Worker,106.0,1962.0
Monster in a Box,87.0,1992.0
I Come,90.0,2000.0
Midnight,75.0,1998.0
If You Only Knew,0.0,2000.0
School Ties,106.0,1992.0
Girl,99.0,1998.0
Switch,104.0,1991.0
Just Write,102.0,1997.0
Raising Cain,91.0,1992.0
Irma Vep,99.0,1996.0
Buck Privates,84.0,1941.0
Nice Guys Sleep Alone,91.0,1999.0
Divorce Iranian Style,80.0,1998.0
Iron And Silk,92.0,1991.0
Rose Red,254.0,2002.0
Noises Off...,101.0,1992.0
Wildflowers,93.0,2000.0
Babylon 5: In the Beginning,94.0,1998.0
Witchfinder General,86.0,1968.0
Versus,130.0,2000.0
The Canterville Ghost,95.0,1944.0
The Prince and the Showgirl,115.0,1957.0
The China Syndrome,122.0,1979.0
Who the Hell Is Juliette?,91.0,1997.0
The Wages of Fear,147.0,1953.0
Look Who's Talking Too,81.0,1990.0
The Bells of St. Mary's,126.0,1945.0
You Light Up My Life,90.0,1977.0
The Delta Force,125.0,1986.0
Pat and Mike,95.0,1952.0
Animal Crackers,97.0,1930.0
"He Said, She Said",115.0,1991.0
Bedazzled,103.0,1967.0
Cat People,73.0,1942.0
Camelot,179.0,1967.0
The Lonely Guy,90.0,1984.0
The Comedy of Terrors,84.0,1963.0
The Four Musketeers,108.0,1974.0
Good Guys Wear Black,95.0,1978.0
Steel Dawn,97.0,1987.0
On Deadly Ground,102.0,1994.0
Boy Meets Girl,93.0,1994.0
Protocol,96.0,1984.0
The Postman Always Rings Twice,113.0,1946.0
Matinee,99.0,1993.0
Forever Fever,95.0,1998.0
Virtual Sexuality,92.0,1999.0
Baxter,82.0,1989.0
Explorers,109.0,1985.0
The Scent of Green Papaya,104.0,1993.0
Pierrot le Fou,110.0,1965.0
Weekend,105.0,1967.0
One Hundred and One Nights,101.0,1995.0
Strange Cargo,113.0,1940.0
Seven Girlfriends,0.0,1999.0
Tuesdays with Morrie,89.0,1999.0
Temptation of a Monk,118.0,1993.0
Alexander Nevsky,112.0,1938.0
Jason and the Argonauts,104.0,1963.0
Same Old Song,120.0,1997.0
Nostalgia,120.0,1983.0
The Soft Skin,119.0,1964.0
Tinker Tailor Soldier Spy,320.0,1979.0
Wintersleepers,120.0,1997.0
The Driller Killer,96.0,1979.0
Perfectly normal,107.0,1991.0
Throne of Blood,110.0,1957.0
The Best of Youth,366.0,2003.0
Guncrazy,97.0,1992.0
Bang Rajan,113.0,2000.0
Treasure Island,131.0,1990.0
Zorba the Greek,142.0,1964.0
Undercurrent,116.0,1946.0
Bang Bang You're Dead,87.0,2002.0
My Side of the Mountain,100.0,1969.0
The Thin Blue Lie,97.0,2000.0
The Unsaid,111.0,2001.0
Twister,93.0,1989.0
Sniper,98.0,1993.0
Don't Tell Anyone,120.0,1998.0
Ghost in the Machine,104.0,1993.0
A Time for Drunken Horses,80.0,2000.0
Genghis Blues,87.0,1999.0
To Hell and Back,106.0,1955.0
11'09''01 - September 11,135.0,2002.0
"Bon Voyage, Charlie Brown (and Don't Come Back!)",75.0,1980.0
Internal Affairs,114.0,1990.0
The Parallax View,102.0,1974.0
The Warriors,93.0,1979.0
Mayerling,140.0,1968.0
Ambush,123.0,1999.0
Babylon 5: A Call to Arms,94.0,1999.0
Babylon 5: The River of Souls,94.0,1998.0
Babylon 5: Thirdspace,94.0,1998.0
Waterloo,128.0,1970.0
True Stories,90.0,1986.0
North Beach,78.0,2000.0
Zardoz,105.0,1974.0
School for Scoundrels,94.0,1960.0
The Virgin Spring,89.0,1960.0
Ice Cold in Alex,124.0,1958.0
Mogambo,115.0,1953.0
Demon Lover Diary,90.0,1980.0
Second Skin,100.0,1999.0
Victory,99.0,1996.0
The Secret Life of Walter Mitty,110.0,1947.0
Cypher,95.0,2002.0
The Rack,100.0,1956.0
Another Thin Man,103.0,1939.0
The Thin Man Goes Home,100.0,1945.0
Shadow of the Thin Man,97.0,1941.0
After the Thin Man,112.0,1936.0
Song of the Thin Man,86.0,1947.0
Woodstock,225.0,1970.0
Junior Size 36,88.0,1988.0
The Internecine Project,89.0,1974.0
Love Crazy,99.0,1941.0
Gunga Din,117.0,1939.0
Frank Herbert's Children of Dune,248.0,2003.0
Frank Herbert's Dune,292.0,2000.0
Lammbock,93.0,2001.0
The Legend I,106.0,1993.0
Tremors 2: Aftershocks,100.0,1996.0
Tremors 3: Back to Perfection,104.0,2001.0
The Peanut Butter Solution,94.0,1985.0
Hallelujah I'm a Bum,82.0,1933.0
Getting It Right,102.0,1989.0
Straight to Hell,86.0,1986.0
Margaret Cho: Notorious C.H.O.,95.0,2002.0
Friday Night,90.0,2002.0
White Zombie,67.0,1932.0
The Plague of the Zombies,91.0,1966.0
I Walked with a Zombie,69.0,1943.0
Highway 61,103.0,1991.0
The Vampire Lovers,91.0,1970.0
Countess Dracula,93.0,1971.0
The Cheerleaders,81.0,1973.0
How to Succeed in Business Without Really Trying,121.0,1967.0
Pat Garrett & Billy the Kid,106.0,1973.0
The Left Handed Gun,102.0,1958.0
The Last Man on Earth,86.0,1964.0
The Streetfighter,91.0,1974.0
Return of the Street Fighter,85.0,1974.0
"Duck, You Sucker",157.0,1971.0
Bring Me the Head of Alfredo Garcia,112.0,1974.0
Ride the High Country,94.0,1962.0
The Ballad of Cable Hogue,121.0,1970.0
Junior Bonner,100.0,1972.0
Master of the Flying Guillotine,93.0,1976.0
Frankenstein Must Be Destroyed,98.0,1969.0
The Haunted Palace,87.0,1963.0
Finder's Fee,100.0,2001.0
The Whip and the Body,87.0,1963.0
Berlin: Symphony of a Great City,69.0,1927.0
Samurai Fiction,111.0,1998.0
Gidget,95.0,1959.0
Wild in the Streets,94.0,1968.0
The Indian Runner,127.0,1991.0
Drunken Angel,98.0,1948.0
Desperate Living,90.0,1977.0
The Devil's Rain,86.0,1975.0
The Valachi Papers,125.0,1972.0
Rolling Thunder,95.0,1977.0
Stray Dog,122.0,1949.0
The Hidden Fortress,139.0,1958.0
High and Low,142.0,1963.0
After the Rehearsal,70.0,1984.0
The People Under the Stairs,102.0,1991.0
My New Gun,99.0,1992.0
Dark Days,82.0,2000.0
A Night in Casablanca,85.0,1946.0
Zelig,79.0,1983.0
Face to Face,136.0,1976.0
Shame,103.0,1968.0
The Silence,91.0,1963.0
Winter Light,81.0,1963.0
Through a Glass Darkly,89.0,1961.0
The Magician,101.0,1958.0
Smiles of a Summer Night,108.0,1955.0
Summer with Monika,96.0,1953.0
The Killers,103.0,1946.0
The Night of the Iguana,125.0,1964.0
Freud: The Secret Passion,120.0,1962.0
Reflections in a Golden Eye,108.0,1967.0
Under the Volcano,112.0,1984.0
Wise Blood,106.0,1979.0
The Yakuza,112.0,1974.0
A Better Place,87.0,1997.0
Nightbreed,102.0,1990.0
Shock,95.0,1977.0
Rabid Dogs,96.0,1974.0
Baron Blood,98.0,1972.0
Bloody Mama,90.0,1970.0
The Trip,85.0,1967.0
Ken Park,97.0,2002.0
Monterey Pop,78.0,1968.0
A Bridge Too Far,175.0,1977.0
Infernal Affairs,101.0,2002.0
A Tale of Two Sisters,115.0,2003.0
Broadway Danny Rose,84.0,1984.0
From Beyond,86.0,1986.0
The Wonderful Ice Cream Suit,77.0,1998.0
Robot Jox,85.0,1989.0
Dolls,77.0,1987.0
Space Truckers,95.0,1996.0
Not of This Earth,81.0,1988.0
Rock 'n' Roll High School,93.0,1979.0
Death Race 2000,80.0,1975.0
Cockfighter,83.0,1974.0
A Bucket of Blood,66.0,1959.0
Premature Burial,81.0,1962.0
The Wild Angels,87.0,1966.0
Bedlam,79.0,1946.0
Planet of the Vampires,88.0,1965.0
Pure Country,112.0,1992.0
Brigadoon,108.0,1954.0
Marjorie Morningstar,128.0,1958.0
The Power of One,127.0,1992.0
The Weather Underground,92.0,2002.0
Kikujiro,117.0,1999.0
I'm with Lucy,90.0,2002.0
"Spring, Summer, Fall, Winter... and Spring",103.0,2003.0
The Phantom Tollbooth,90.0,1970.0
The Getaway,118.0,1972.0
10 Rillington Place,106.0,1971.0
Dark Water,101.0,2002.0
The Thing Called Love,116.0,1993.0
The Thief,96.0,1997.0
How to Steal a Million,123.0,1966.0
The Stendhal Syndrome,120.0,1996.0
Dangan Runner,82.0,1996.0
Manslaughter,100.0,1922.0
Support Your Local Sheriff,92.0,1969.0
Brain Donors,92.0,1992.0
Passed Away,96.0,1992.0
Mean Streets,110.0,1973.0
Jack the Bear,99.0,1993.0
I Am a Fugitive from a Chain Gang,93.0,1932.0
Hamburger Hill,112.0,1987.0
